id,source_id,relation_type,target_id,status,description,evidence,notes,tags
AUTO-REL-FILE-BACKEND-APP-API-ROUTES-PY-F2EAE12B-PARENT-OF-PYFUNC-BACKEND-APP-API-ROUT-EB20FCB4,FILE-BACKEND-APP-API-ROUTES-PY-F2EAE12B,parent_of,PYFUNC-BACKEND-APP-API-ROUTES-PY-APP-REGISTER-D7AC15AC,implemented,`backend/app/api/routes.py` contains function `app_register`.,backend/app/api/routes.py,Auto-discovered relation; verify before using as release-critical proof.,#auto #contains
AUTO-REL-FILE-BACKEND-APP-API-ROUTES-PY-F2EAE12B-PARENT-OF-PYFUNC-BACKEND-APP-API-ROUT-6EEFE062,FILE-BACKEND-APP-API-ROUTES-PY-F2EAE12B,parent_of,PYFUNC-BACKEND-APP-API-ROUTES-PY-APP-LOGIN-1C99D9A9,implemented,`backend/app/api/routes.py` contains function `app_login`.,backend/app/api/routes.py,Auto-discovered relation; verify before using as release-critical proof.,#auto #contains
AUTO-REL-FILE-BACKEND-APP-API-ROUTES-PY-F2EAE12B-PARENT-OF-PYFUNC-BACKEND-APP-API-ROUT-B194BCA4,FILE-BACKEND-APP-API-ROUTES-PY-F2EAE12B,parent_of,PYFUNC-BACKEND-APP-API-ROUTES-PY-APP-LOGOUT-6C04922B,implemented,`backend/app/api/routes.py` contains function `app_logout`.,backend/app/api/routes.py,Auto-discovered relation; verify before using as release-critical proof.,#auto #contains
AUTO-REL-FILE-BACKEND-APP-API-ROUTES-PY-F2EAE12B-PARENT-OF-PYFUNC-BACKEND-APP-API-ROUT-F5A8E974,FILE-BACKEND-APP-API-ROUTES-PY-F2EAE12B,parent_of,PYFUNC-BACKEND-APP-API-ROUTES-PY-APP-ME-C09D9CAC,implemented,`backend/app/api/routes.py` contains function `app_me`.,backend/app/api/routes.py,Auto-discovered relation; verify before using as release-critical proof.,#auto #contains
AUTO-REL-FILE-BACKEND-APP-API-ROUTES-PY-F2EAE12B-PARENT-OF-PYFUNC-BACKEND-APP-API-ROUT-B4D89D8E,FILE-BACKEND-APP-API-ROUTES-PY-F2EAE12B,parent_of,PYFUNC-BACKEND-APP-API-ROUTES-PY-APP-PATCH-ME-SETTINGS-A09E62CA,implemented,`backend/app/api/routes.py` contains function `app_patch_me_settings`.,backend/app/api/routes.py,Auto-discovered relation; verify before using as release-critical proof.,#auto #contains
AUTO-REL-FILE-BACKEND-APP-API-ROUTES-PY-F2EAE12B-PARENT-OF-PYFUNC-BACKEND-APP-API-ROUT-BB63F1A4,FILE-BACKEND-APP-API-ROUTES-PY-F2EAE12B,parent_of,PYFUNC-BACKEND-APP-API-ROUTES-PY-APP-RESET-ME-DATA-7C2CF6BF,implemented,`backend/app/api/routes.py` contains function `app_reset_me_data`.,backend/app/api/routes.py,Auto-discovered relation; verify before using as release-critical proof.,#auto #contains
AUTO-REL-FILE-BACKEND-APP-API-ROUTES-PY-F2EAE12B-PARENT-OF-PYFUNC-BACKEND-APP-API-ROUT-B0F39D4B,FILE-BACKEND-APP-API-ROUTES-PY-F2EAE12B,parent_of,PYFUNC-BACKEND-APP-API-ROUTES-PY-APP-CHAT-HISTORY-9610FA36,implemented,`backend/app/api/routes.py` contains function `app_chat_history`.,backend/app/api/routes.py,Auto-discovered relation; verify before using as release-critical proof.,#auto #contains
AUTO-REL-FILE-BACKEND-APP-API-ROUTES-PY-F2EAE12B-PARENT-OF-PYFUNC-BACKEND-APP-API-ROUT-B09FFD3B,FILE-BACKEND-APP-API-ROUTES-PY-F2EAE12B,parent_of,PYFUNC-BACKEND-APP-API-ROUTES-PY-APP-CHAT-MESSAGE-18882842,implemented,`backend/app/api/routes.py` contains function `app_chat_message`.,backend/app/api/routes.py,Auto-discovered relation; verify before using as release-critical proof.,#auto #contains
AUTO-REL-FILE-BACKEND-APP-API-ROUTES-PY-F2EAE12B-PARENT-OF-PYFUNC-BACKEND-APP-API-ROUT-5F389722,FILE-BACKEND-APP-API-ROUTES-PY-F2EAE12B,parent_of,PYFUNC-BACKEND-APP-API-ROUTES-PY-APP-CONFIRM-CONNECTOR-ACTION-1AC4CA50,implemented,`backend/app/api/routes.py` contains function `app_confirm_connector_action`.,backend/app/api/routes.py,Auto-discovered relation; verify before using as release-critical proof.,#auto #contains
AUTO-REL-FILE-BACKEND-APP-API-ROUTES-PY-F2EAE12B-PARENT-OF-PYFUNC-BACKEND-APP-API-ROUT-C0994241,FILE-BACKEND-APP-API-ROUTES-PY-F2EAE12B,parent_of,PYFUNC-BACKEND-APP-API-ROUTES-PY-APP-PERSONALITY-OVERVIEW-05BCE018,implemented,`backend/app/api/routes.py` contains function `app_personality_overview`.,backend/app/api/routes.py,Auto-discovered relation; verify before using as release-critical proof.,#auto #contains
AUTO-REL-FILE-BACKEND-APP-API-ROUTES-PY-F2EAE12B-PARENT-OF-PYFUNC-BACKEND-APP-API-ROUT-399E6976,FILE-BACKEND-APP-API-ROUTES-PY-F2EAE12B,parent_of,PYFUNC-BACKEND-APP-API-ROUTES-PY-APP-TOOLS-OVERVIEW-1536C4D4,implemented,`backend/app/api/routes.py` contains function `app_tools_overview`.,backend/app/api/routes.py,Auto-discovered relation; verify before using as release-critical proof.,#auto #contains
AUTO-REL-FILE-BACKEND-APP-API-ROUTES-PY-F2EAE12B-PARENT-OF-PYFUNC-BACKEND-APP-API-ROUT-AE48C056,FILE-BACKEND-APP-API-ROUTES-PY-F2EAE12B,parent_of,PYFUNC-BACKEND-APP-API-ROUTES-PY-APP-PATCH-TOOLS-PREFERENCES-4CBDFD54,implemented,`backend/app/api/routes.py` contains function `app_patch_tools_preferences`.,backend/app/api/routes.py,Auto-discovered relation; verify before using as release-critical proof.,#auto #contains
AUTO-REL-FILE-BACKEND-APP-API-ROUTES-PY-F2EAE12B-PARENT-OF-PYFUNC-BACKEND-APP-API-ROUT-4C81A1B6,FILE-BACKEND-APP-API-ROUTES-PY-F2EAE12B,parent_of,PYFUNC-BACKEND-APP-API-ROUTES-PY-APP-START-TELEGRAM-LINK-EEA2A534,implemented,`backend/app/api/routes.py` contains function `app_start_telegram_link`.,backend/app/api/routes.py,Auto-discovered relation; verify before using as release-critical proof.,#auto #contains
AUTO-REL-FILE-BACKEND-APP-API-ROUTES-PY-F2EAE12B-PARENT-OF-PYFUNC-BACKEND-APP-API-ROUT-C62C8FD6,FILE-BACKEND-APP-API-ROUTES-PY-F2EAE12B,parent_of,PYFUNC-BACKEND-APP-API-ROUTES-PY-INTERNAL-STATE-INSPECTION-ENDPOINT-8A964D8A,implemented,`backend/app/api/routes.py` contains function `internal_state_inspection_endpoint`.,backend/app/api/routes.py,Auto-discovered relation; verify before using as release-critical proof.,#auto #contains
AUTO-REL-FILE-BACKEND-APP-API-ROUTES-PY-F2EAE12B-PARENT-OF-PYFUNC-BACKEND-APP-API-ROUT-796DA389,FILE-BACKEND-APP-API-ROUTES-PY-F2EAE12B,parent_of,PYFUNC-BACKEND-APP-API-ROUTES-PY-EVENT-ENDPOINT-481DF852,implemented,`backend/app/api/routes.py` contains function `event_endpoint`.,backend/app/api/routes.py,Auto-discovered relation; verify before using as release-critical proof.,#auto #contains
AUTO-REL-FILE-BACKEND-APP-API-ROUTES-PY-F2EAE12B-PARENT-OF-PYFUNC-BACKEND-APP-API-ROUT-5AB3262E,FILE-BACKEND-APP-API-ROUTES-PY-F2EAE12B,parent_of,PYFUNC-BACKEND-APP-API-ROUTES-PY-EVENT-DEBUG-ENDPOINT-EF2FBBAB,implemented,`backend/app/api/routes.py` contains function `event_debug_endpoint`.,backend/app/api/routes.py,Auto-discovered relation; verify before using as release-critical proof.,#auto #contains
AUTO-REL-FILE-BACKEND-APP-API-ROUTES-PY-F2EAE12B-PARENT-OF-PYFUNC-BACKEND-APP-API-ROUT-73ED2AEF,FILE-BACKEND-APP-API-ROUTES-PY-F2EAE12B,parent_of,PYFUNC-BACKEND-APP-API-ROUTES-PY-INTERNAL-EVENT-DEBUG-ENDPOINT-5409DF78,implemented,`backend/app/api/routes.py` contains function `internal_event_debug_endpoint`.,backend/app/api/routes.py,Auto-discovered relation; verify before using as release-critical proof.,#auto #contains
AUTO-REL-FILE-BACKEND-APP-API-ROUTES-PY-F2EAE12B-PARENT-OF-PYFUNC-BACKEND-APP-API-ROUT-71B37D17,FILE-BACKEND-APP-API-ROUTES-PY-F2EAE12B,parent_of,PYFUNC-BACKEND-APP-API-ROUTES-PY-SET-WEBHOOK-16C00F65,implemented,`backend/app/api/routes.py` contains function `set_webhook`.,backend/app/api/routes.py,Auto-discovered relation; verify before using as release-critical proof.,#auto #contains
AUTO-REL-FILE-BACKEND-APP-API-SCHEMAS-PY-06232F12-PARENT-OF-PYCLASS-BACKEND-APP-API-SC-8DB68951,FILE-BACKEND-APP-API-SCHEMAS-PY-06232F12,parent_of,PYCLASS-BACKEND-APP-API-SCHEMAS-PY-EVENTREPLYRESPONSE-85BCD107,implemented,`backend/app/api/schemas.py` contains class `EventReplyResponse`.,backend/app/api/schemas.py,Auto-discovered relation; verify before using as release-critical proof.,#auto #contains
AUTO-REL-FILE-BACKEND-APP-API-SCHEMAS-PY-06232F12-PARENT-OF-PYCLASS-BACKEND-APP-API-SC-86FAAF21,FILE-BACKEND-APP-API-SCHEMAS-PY-06232F12,parent_of,PYCLASS-BACKEND-APP-API-SCHEMAS-PY-EVENTRUNTIMERESPONSE-F529076B,implemented,`backend/app/api/schemas.py` contains class `EventRuntimeResponse`.,backend/app/api/schemas.py,Auto-discovered relation; verify before using as release-critical proof.,#auto #contains
AUTO-REL-FILE-BACKEND-APP-API-SCHEMAS-PY-06232F12-PARENT-OF-PYCLASS-BACKEND-APP-API-SC-7C175C08,FILE-BACKEND-APP-API-SCHEMAS-PY-06232F12,parent_of,PYCLASS-BACKEND-APP-API-SCHEMAS-PY-EVENTQUEUERESPONSE-A2EB11BB,implemented,`backend/app/api/schemas.py` contains class `EventQueueResponse`.,backend/app/api/schemas.py,Auto-discovered relation; verify before using as release-critical proof.,#auto #contains
AUTO-REL-FILE-BACKEND-APP-API-SCHEMAS-PY-06232F12-PARENT-OF-PYCLASS-BACKEND-APP-API-SC-4CE7D3DE,FILE-BACKEND-APP-API-SCHEMAS-PY-06232F12,parent_of,PYCLASS-BACKEND-APP-API-SCHEMAS-PY-PENDINGCONNECTORCONFIRMATIONRESPONSE-47AB9C28,implemented,`backend/app/api/schemas.py` contains class `PendingConnectorConfirmationResponse`.,backend/app/api/schemas.py,Auto-discovered relation; verify before using as release-critical proof.,#auto #contains
AUTO-REL-FILE-BACKEND-APP-API-SCHEMAS-PY-06232F12-PARENT-OF-PYCLASS-BACKEND-APP-API-SC-17E380D7,FILE-BACKEND-APP-API-SCHEMAS-PY-06232F12,parent_of,PYCLASS-BACKEND-APP-API-SCHEMAS-PY-EVENTRESPONSE-FCBCBDE4,implemented,`backend/app/api/schemas.py` contains class `EventResponse`.,backend/app/api/schemas.py,Auto-discovered relation; verify before using as release-critical proof.,#auto #contains
AUTO-REL-FILE-BACKEND-APP-API-SCHEMAS-PY-06232F12-PARENT-OF-PYCLASS-BACKEND-APP-API-SC-A429F2BE,FILE-BACKEND-APP-API-SCHEMAS-PY-06232F12,parent_of,PYCLASS-BACKEND-APP-API-SCHEMAS-PY-SETWEBHOOKREQUEST-53B65CD6,implemented,`backend/app/api/schemas.py` contains class `SetWebhookRequest`.,backend/app/api/schemas.py,Auto-discovered relation; verify before using as release-critical proof.,#auto #contains
AUTO-REL-FILE-BACKEND-APP-API-SCHEMAS-PY-06232F12-PARENT-OF-PYCLASS-BACKEND-APP-API-SC-7647E691,FILE-BACKEND-APP-API-SCHEMAS-PY-06232F12,parent_of,PYCLASS-BACKEND-APP-API-SCHEMAS-PY-APPREGISTERREQUEST-F56CCF92,implemented,`backend/app/api/schemas.py` contains class `AppRegisterRequest`.,backend/app/api/schemas.py,Auto-discovered relation; verify before using as release-critical proof.,#auto #contains
AUTO-REL-FILE-BACKEND-APP-API-SCHEMAS-PY-06232F12-PARENT-OF-PYCLASS-BACKEND-APP-API-SC-BF71585A,FILE-BACKEND-APP-API-SCHEMAS-PY-06232F12,parent_of,PYCLASS-BACKEND-APP-API-SCHEMAS-PY-APPLOGINREQUEST-F4C9CE91,implemented,`backend/app/api/schemas.py` contains class `AppLoginRequest`.,backend/app/api/schemas.py,Auto-discovered relation; verify before using as release-critical proof.,#auto #contains
AUTO-REL-FILE-BACKEND-APP-API-SCHEMAS-PY-06232F12-PARENT-OF-PYCLASS-BACKEND-APP-API-SC-1B84206E,FILE-BACKEND-APP-API-SCHEMAS-PY-06232F12,parent_of,PYCLASS-BACKEND-APP-API-SCHEMAS-PY-APPSETTINGSPATCHREQUEST-996738FC,implemented,`backend/app/api/schemas.py` contains class `AppSettingsPatchRequest`.,backend/app/api/schemas.py,Auto-discovered relation; verify before using as release-critical proof.,#auto #contains
AUTO-REL-FILE-BACKEND-APP-API-SCHEMAS-PY-06232F12-PARENT-OF-PYCLASS-BACKEND-APP-API-SC-E8258D1E,FILE-BACKEND-APP-API-SCHEMAS-PY-06232F12,parent_of,PYCLASS-BACKEND-APP-API-SCHEMAS-PY-APPRESETDATAREQUEST-F0071D50,implemented,`backend/app/api/schemas.py` contains class `AppResetDataRequest`.,backend/app/api/schemas.py,Auto-discovered relation; verify before using as release-critical proof.,#auto #contains
AUTO-REL-FILE-BACKEND-APP-API-SCHEMAS-PY-06232F12-PARENT-OF-PYCLASS-BACKEND-APP-API-SC-D0184A8A,FILE-BACKEND-APP-API-SCHEMAS-PY-06232F12,parent_of,PYCLASS-BACKEND-APP-API-SCHEMAS-PY-APPCHATMESSAGEREQUEST-0CEF3709,implemented,`backend/app/api/schemas.py` contains class `AppChatMessageRequest`.,backend/app/api/schemas.py,Auto-discovered relation; verify before using as release-critical proof.,#auto #contains
AUTO-REL-FILE-BACKEND-APP-API-SCHEMAS-PY-06232F12-PARENT-OF-PYCLASS-BACKEND-APP-API-SC-B6E43A88,FILE-BACKEND-APP-API-SCHEMAS-PY-06232F12,parent_of,PYCLASS-BACKEND-APP-API-SCHEMAS-PY-APPCONNECTORCONFIRMATIONREQUEST-98214940,implemented,`backend/app/api/schemas.py` contains class `AppConnectorConfirmationRequest`.,backend/app/api/schemas.py,Auto-discovered relation; verify before using as release-critical proof.,#auto #contains
AUTO-REL-FILE-BACKEND-APP-API-SCHEMAS-PY-06232F12-PARENT-OF-PYCLASS-BACKEND-APP-API-SC-A9B039D7,FILE-BACKEND-APP-API-SCHEMAS-PY-06232F12,parent_of,PYCLASS-BACKEND-APP-API-SCHEMAS-PY-APPAUTHUSERRESPONSE-8035AB64,implemented,`backend/app/api/schemas.py` contains class `AppAuthUserResponse`.,backend/app/api/schemas.py,Auto-discovered relation; verify before using as release-critical proof.,#auto #contains
AUTO-REL-FILE-BACKEND-APP-API-SCHEMAS-PY-06232F12-PARENT-OF-PYCLASS-BACKEND-APP-API-SC-F109C0EF,FILE-BACKEND-APP-API-SCHEMAS-PY-06232F12,parent_of,PYCLASS-BACKEND-APP-API-SCHEMAS-PY-APPSETTINGSRESPONSE-6C08196C,implemented,`backend/app/api/schemas.py` contains class `AppSettingsResponse`.,backend/app/api/schemas.py,Auto-discovered relation; verify before using as release-critical proof.,#auto #contains
AUTO-REL-FILE-BACKEND-APP-API-SCHEMAS-PY-06232F12-PARENT-OF-PYCLASS-BACKEND-APP-API-SC-B89A7B2F,FILE-BACKEND-APP-API-SCHEMAS-PY-06232F12,parent_of,PYCLASS-BACKEND-APP-API-SCHEMAS-PY-APPRESETDATARESPONSE-5F646CFA,implemented,`backend/app/api/schemas.py` contains class `AppResetDataResponse`.,backend/app/api/schemas.py,Auto-discovered relation; verify before using as release-critical proof.,#auto #contains
AUTO-REL-FILE-BACKEND-APP-API-SCHEMAS-PY-06232F12-PARENT-OF-PYCLASS-BACKEND-APP-API-SC-D8AD8C9A,FILE-BACKEND-APP-API-SCHEMAS-PY-06232F12,parent_of,PYCLASS-BACKEND-APP-API-SCHEMAS-PY-APPMERESPONSE-B511655D,implemented,`backend/app/api/schemas.py` contains class `AppMeResponse`.,backend/app/api/schemas.py,Auto-discovered relation; verify before using as release-critical proof.,#auto #contains
AUTO-REL-FILE-BACKEND-APP-API-SCHEMAS-PY-06232F12-PARENT-OF-PYCLASS-BACKEND-APP-API-SC-DAE195D7,FILE-BACKEND-APP-API-SCHEMAS-PY-06232F12,parent_of,PYCLASS-BACKEND-APP-API-SCHEMAS-PY-APPCHATHISTORYENTRY-B91EE2ED,implemented,`backend/app/api/schemas.py` contains class `AppChatHistoryEntry`.,backend/app/api/schemas.py,Auto-discovered relation; verify before using as release-critical proof.,#auto #contains
AUTO-REL-FILE-BACKEND-APP-API-SCHEMAS-PY-06232F12-PARENT-OF-PYCLASS-BACKEND-APP-API-SC-67EDCC3B,FILE-BACKEND-APP-API-SCHEMAS-PY-06232F12,parent_of,PYCLASS-BACKEND-APP-API-SCHEMAS-PY-APPCHATHISTORYRESPONSE-E727512D,implemented,`backend/app/api/schemas.py` contains class `AppChatHistoryResponse`.,backend/app/api/schemas.py,Auto-discovered relation; verify before using as release-critical proof.,#auto #contains
AUTO-REL-FILE-BACKEND-APP-API-SCHEMAS-PY-06232F12-PARENT-OF-PYCLASS-BACKEND-APP-API-SC-609B3972,FILE-BACKEND-APP-API-SCHEMAS-PY-06232F12,parent_of,PYCLASS-BACKEND-APP-API-SCHEMAS-PY-APPCHATMESSAGERESPONSE-F194E7E8,implemented,`backend/app/api/schemas.py` contains class `AppChatMessageResponse`.,backend/app/api/schemas.py,Auto-discovered relation; verify before using as release-critical proof.,#auto #contains
AUTO-REL-FILE-BACKEND-APP-API-SCHEMAS-PY-06232F12-PARENT-OF-PYCLASS-BACKEND-APP-API-SC-0603B3E1,FILE-BACKEND-APP-API-SCHEMAS-PY-06232F12,parent_of,PYCLASS-BACKEND-APP-API-SCHEMAS-PY-APPCONNECTORCONFIRMATIONRESPONSE-D4B30530,implemented,`backend/app/api/schemas.py` contains class `AppConnectorConfirmationResponse`.,backend/app/api/schemas.py,Auto-discovered relation; verify before using as release-critical proof.,#auto #contains
AUTO-REL-FILE-BACKEND-APP-API-SCHEMAS-PY-06232F12-PARENT-OF-PYCLASS-BACKEND-APP-API-SC-BDA4A53B,FILE-BACKEND-APP-API-SCHEMAS-PY-06232F12,parent_of,PYCLASS-BACKEND-APP-API-SCHEMAS-PY-APPPERSONALITYOVERVIEWRESPONSE-F44719C9,implemented,`backend/app/api/schemas.py` contains class `AppPersonalityOverviewResponse`.,backend/app/api/schemas.py,Auto-discovered relation; verify before using as release-critical proof.,#auto #contains
AUTO-REL-FILE-BACKEND-APP-API-SCHEMAS-PY-06232F12-PARENT-OF-PYCLASS-BACKEND-APP-API-SC-A7E48ED3,FILE-BACKEND-APP-API-SCHEMAS-PY-06232F12,parent_of,PYCLASS-BACKEND-APP-API-SCHEMAS-PY-APPTOOLSOVERVIEWRESPONSE-29EEF1BD,implemented,`backend/app/api/schemas.py` contains class `AppToolsOverviewResponse`.,backend/app/api/schemas.py,Auto-discovered relation; verify before using as release-critical proof.,#auto #contains
AUTO-REL-FILE-BACKEND-APP-API-SCHEMAS-PY-06232F12-PARENT-OF-PYCLASS-BACKEND-APP-API-SC-876D5490,FILE-BACKEND-APP-API-SCHEMAS-PY-06232F12,parent_of,PYCLASS-BACKEND-APP-API-SCHEMAS-PY-APPTOOLSPREFERENCESPATCHREQUEST-C55E8DE0,implemented,`backend/app/api/schemas.py` contains class `AppToolsPreferencesPatchRequest`.,backend/app/api/schemas.py,Auto-discovered relation; verify before using as release-critical proof.,#auto #contains
AUTO-REL-FILE-BACKEND-APP-API-SCHEMAS-PY-06232F12-PARENT-OF-PYCLASS-BACKEND-APP-API-SC-C388A983,FILE-BACKEND-APP-API-SCHEMAS-PY-06232F12,parent_of,PYCLASS-BACKEND-APP-API-SCHEMAS-PY-APPTELEGRAMLINKSTARTRESPONSE-207960A2,implemented,`backend/app/api/schemas.py` contains class `AppTelegramLinkStartResponse`.,backend/app/api/schemas.py,Auto-discovered relation; verify before using as release-critical proof.,#auto #contains
AUTO-REL-FILE-BACKEND-APP-COMMUNICATION-BEHAVIOR-FEEDBACK-PY-A912A280-PARENT-OF-PYCLAS-95CCCD2A,FILE-BACKEND-APP-COMMUNICATION-BEHAVIOR-FEEDBACK-PY-A912A280,parent_of,PYCLASS-BACKEND-APP-COMMUNICATION-BEHAVIOR-FEEDBACK-PY-BEHAVIORFEEDBACK-C36ADB5B,implemented,`backend/app/communication/behavior_feedback.py` contains class `BehaviorFeedbackAssessor`.,backend/app/communication/behavior_feedback.py,Auto-discovered relation; verify before using as release-critical proof.,#auto #contains
AUTO-REL-FILE-BACKEND-APP-COMMUNICATION-BEHAVIOR-FEEDBACK-PY-A912A280-PARENT-OF-PYFUNC-ED41F117,FILE-BACKEND-APP-COMMUNICATION-BEHAVIOR-FEEDBACK-PY-A912A280,parent_of,PYFUNC-BACKEND-APP-COMMUNICATION-BEHAVIOR-FEEDBACK-PY-LOOKS-LIKE-CONTE-DD5595A1,implemented,`backend/app/communication/behavior_feedback.py` contains function `_looks_like_context_continuity_feedback`.,backend/app/communication/behavior_feedback.py,Auto-discovered relation; verify before using as release-critical proof.,#auto #contains
AUTO-REL-FILE-BACKEND-APP-COMMUNICATION-BEHAVIOR-FEEDBACK-PY-A912A280-PARENT-OF-PYFUNC-DF93F420,FILE-BACKEND-APP-COMMUNICATION-BEHAVIOR-FEEDBACK-PY-A912A280,parent_of,PYFUNC-BACKEND-APP-COMMUNICATION-BEHAVIOR-FEEDBACK-PY-LOOKS-LIKE-FORMA-98F9A251,implemented,`backend/app/communication/behavior_feedback.py` contains function `_looks_like_formality_correction`.,backend/app/communication/behavior_feedback.py,Auto-discovered relation; verify before using as release-critical proof.,#auto #contains
AUTO-REL-FILE-BACKEND-APP-COMMUNICATION-BEHAVIOR-FEEDBACK-PY-A912A280-PARENT-OF-PYFUNC-0B605F68,FILE-BACKEND-APP-COMMUNICATION-BEHAVIOR-FEEDBACK-PY-A912A280,parent_of,PYFUNC-BACKEND-APP-COMMUNICATION-BEHAVIOR-FEEDBACK-PY-LOOKS-LIKE-DIREC-67F25895,implemented,`backend/app/communication/behavior_feedback.py` contains function `_looks_like_direct_style_approval`.,backend/app/communication/behavior_feedback.py,Auto-discovered relation; verify before using as release-critical proof.,#auto #contains
AUTO-REL-FILE-BACKEND-APP-COMMUNICATION-BEHAVIOR-FEEDBACK-PY-A912A280-PARENT-OF-PYFUNC-C90A3E1A,FILE-BACKEND-APP-COMMUNICATION-BEHAVIOR-FEEDBACK-PY-A912A280,parent_of,PYFUNC-BACKEND-APP-COMMUNICATION-BEHAVIOR-FEEDBACK-PY-LOOKS-LIKE-HANDS-E3F25838,implemented,`backend/app/communication/behavior_feedback.py` contains function `_looks_like_hands_on_collaboration_approval`.,backend/app/communication/behavior_feedback.py,Auto-discovered relation; verify before using as release-critical proof.,#auto #contains
AUTO-REL-FILE-BACKEND-APP-COMMUNICATION-BEHAVIOR-FEEDBACK-PY-A912A280-PARENT-OF-PYFUNC-715D0C42,FILE-BACKEND-APP-COMMUNICATION-BEHAVIOR-FEEDBACK-PY-A912A280,parent_of,PYFUNC-BACKEND-APP-COMMUNICATION-BEHAVIOR-FEEDBACK-PY-LOOKS-LIKE-AMBIG-872C327D,implemented,`backend/app/communication/behavior_feedback.py` contains function `_looks_like_ambiguous_behavior_feedback`.,backend/app/communication/behavior_feedback.py,Auto-discovered relation; verify before using as release-critical proof.,#auto #contains
AUTO-REL-FILE-BACKEND-APP-COMMUNICATION-BEHAVIOR-FEEDBACK-PY-A912A280-PARENT-OF-PYFUNC-CA86937D,FILE-BACKEND-APP-COMMUNICATION-BEHAVIOR-FEEDBACK-PY-A912A280,parent_of,PYFUNC-BACKEND-APP-COMMUNICATION-BEHAVIOR-FEEDBACK-PY-CONTAINS-ANY-CA9374EA,implemented,`backend/app/communication/behavior_feedback.py` contains function `_contains_any`.,backend/app/communication/behavior_feedback.py,Auto-discovered relation; verify before using as release-critical proof.,#auto #contains
AUTO-REL-FILE-BACKEND-APP-COMMUNICATION-BEHAVIOR-FEEDBACK-PY-A912A280-PARENT-OF-PYFUNC-4989B7FE,FILE-BACKEND-APP-COMMUNICATION-BEHAVIOR-FEEDBACK-PY-A912A280,parent_of,PYFUNC-BACKEND-APP-COMMUNICATION-BEHAVIOR-FEEDBACK-PY-CLIP-EVIDENCE-A5ADC82B,implemented,`backend/app/communication/behavior_feedback.py` contains function `_clip_evidence`.,backend/app/communication/behavior_feedback.py,Auto-discovered relation; verify before using as release-critical proof.,#auto #contains
AUTO-REL-FILE-BACKEND-APP-COMMUNICATION-BOUNDARY-PY-EBB9DF44-PARENT-OF-PYCLASS-BACKEND-0A7C3D8E,FILE-BACKEND-APP-COMMUNICATION-BOUNDARY-PY-EBB9DF44,parent_of,PYCLASS-BACKEND-APP-COMMUNICATION-BOUNDARY-PY-COMMUNICATIONBOUNDARYSIGN-F6DFC563,implemented,`backend/app/communication/boundary.py` contains class `CommunicationBoundarySignal`.,backend/app/communication/boundary.py,Auto-discovered relation; verify before using as release-critical proof.,#auto #contains
AUTO-REL-FILE-BACKEND-APP-COMMUNICATION-BOUNDARY-PY-EBB9DF44-PARENT-OF-PYFUNC-BACKEND-641470D5,FILE-BACKEND-APP-COMMUNICATION-BOUNDARY-PY-EBB9DF44,parent_of,PYFUNC-BACKEND-APP-COMMUNICATION-BOUNDARY-PY-EXTRACT-COMMUNICATION-BOU-8FE20BD3,implemented,`backend/app/communication/boundary.py` contains function `extract_communication_boundary_signals`.,backend/app/communication/boundary.py,Auto-discovered relation; verify before using as release-critical proof.,#auto #contains
